run_id,lineAvailability,unplannedDowntimeCount,unplannedDowntimeMinutes,avgCycleMinutes,changeoverEventCount,wipPeak,rippleEffectMinutes,failurePredictionLeadTime,maintenanceCost,plannedMaintMinutes,completedCount
1,1.000000,0,0.00,63.7827,136,104,0.00,0.0000,0.00,0.00,953
2,1.000000,0,0.00,63.3854,123,83,0.00,0.0000,13432.61,5373.04,909
3,1.000000,0,0.00,62.3217,113,79,0.00,0.0000,9204.07,3681.63,961
4,1.000000,0,0.00,63.6805,135,88,0.00,0.0000,0.00,0.00,957
5,1.000000,0,0.00,64.1174,147,99,0.00,0.0000,0.00,0.00,968
6,1.000000,0,0.00,64.8665,159,120,0.00,0.0000,0.00,0.00,947
7,1.000000,0,0.00,64.7921,178,129,0.00,0.0000,0.00,0.00,992
8,1.000000,0,0.00,64.9052,138,99,0.00,0.0000,0.00,0.00,972
9,1.000000,0,0.00,64.7415,156,125,0.00,0.0000,0.00,0.00,941
10,1.000000,0,0.00,63.6415,119,79,0.00,0.0000,17736.42,7094.57,917
11,1.000000,0,0.00,64.0383,159,110,0.00,0.0000,0.00,0.00,930
12,1.000000,0,0.00,62.1179,107,74,0.00,0.0000,2906.33,1162.53,959
13,1.000000,0,0.00,64.5927,157,124,0.00,0.0000,0.00,0.00,966
14,1.000000,0,0.00,62.7572,133,82,0.00,0.0000,0.00,0.00,944
15,1.000000,0,0.00,62.9478,139,104,0.00,0.0000,12408.83,4963.53,986
16,1.000000,0,0.00,63.7099,144,107,0.00,0.0000,0.00,0.00,994
17,1.000000,0,0.00,63.0141,122,84,0.00,0.0000,10735.63,4294.25,940
18,1.000000,0,0.00,64.3136,158,105,0.00,0.0000,0.00,0.00,979
19,1.000000,0,0.00,63.7883,131,100,0.00,0.0000,0.00,0.00,947
20,1.000000,0,0.00,63.9359,140,109,0.00,0.0000,0.00,0.00,939
21,1.000000,0,0.00,64.6481,160,114,0.00,0.0000,0.00,0.00,950
22,1.000000,0,0.00,66.3745,161,125,0.00,0.0000,0.00,0.00,941
23,1.000000,0,0.00,65.7117,171,127,0.00,0.0000,0.00,0.00,938
24,1.000000,0,0.00,64.9482,147,108,0.00,0.0000,12460.55,4984.22,894
25,1.000000,0,0.00,64.0663,138,97,0.00,0.0000,0.00,0.00,937
26,1.000000,0,0.00,62.7991,126,92,0.00,0.0000,0.00,0.00,1002
27,1.000000,0,0.00,63.0543,122,82,0.00,0.0000,0.00,0.00,943
28,1.000000,0,0.00,63.9520,143,91,0.00,0.0000,14118.98,5647.59,984
29,1.000000,0,0.00,63.7590,151,108,0.00,0.0000,0.00,0.00,987
30,1.000000,0,0.00,63.1591,120,76,0.00,0.0000,0.00,0.00,947
31,1.000000,0,0.00,63.5708,131,88,0.00,0.0000,0.00,0.00,984
32,1.000000,0,0.00,63.0489,138,96,0.00,0.0000,13956.59,5582.64,927
33,1.000000,0,0.00,64.0383,142,105,0.00,0.0000,0.00,0.00,961
34,1.000000,0,0.00,64.1483,158,101,0.00,0.0000,6043.56,2417.42,952
35,1.000000,0,0.00,63.3841,135,86,0.00,0.0000,0.00,0.00,939
36,1.000000,0,0.00,66.6832,202,137,0.00,0.0000,0.00,0.00,961
37,1.000000,0,0.00,64.2074,126,92,0.00,0.0000,5106.19,2042.48,935
38,1.000000,0,0.00,62.6675,130,86,0.00,0.0000,13422.64,5369.06,922
39,1.000000,0,0.00,63.4975,147,106,0.00,0.0000,0.00,0.00,994
40,1.000000,0,0.00,64.1612,151,104,0.00,0.0000,9834.71,3933.89,977
41,1.000000,0,0.00,63.5420,131,95,0.00,0.0000,10772.21,4308.89,944
42,1.000000,0,0.00,64.7553,166,118,0.00,0.0000,0.00,0.00,956
43,1.000000,0,0.00,63.3405,137,107,0.00,0.0000,0.00,0.00,937
44,1.000000,0,0.00,63.4671,146,90,0.00,0.0000,0.00,0.00,997
45,1.000000,0,0.00,63.0241,129,82,0.00,0.0000,0.00,0.00,931
46,1.000000,0,0.00,62.8362,123,90,0.00,0.0000,0.00,0.00,920
47,1.000000,0,0.00,63.9444,147,112,0.00,0.0000,0.00,0.00,955
48,1.000000,0,0.00,64.6888,157,111,0.00,0.0000,0.00,0.00,981
49,1.000000,0,0.00,65.1378,159,117,0.00,0.0000,0.00,0.00,940
50,1.000000,0,0.00,63.6720,147,103,0.00,0.0000,22805.13,9122.05,968
51,1.000000,0,0.00,64.0774,161,111,0.00,0.0000,0.00,0.00,981
52,1.000000,0,0.00,63.3461,133,96,0.00,0.0000,0.00,0.00,930
53,1.000000,0,0.00,62.6369,124,89,0.00,0.0000,0.00,0.00,928
54,1.000000,0,0.00,65.7412,162,116,0.00,0.0000,7805.59,3122.24,952
55,1.000000,0,0.00,63.9454,145,93,0.00,0.0000,0.00,0.00,984
56,1.000000,0,0.00,64.0713,135,95,0.00,0.0000,0.00,0.00,939
57,1.000000,0,0.00,63.8796,146,101,0.00,0.0000,14258.22,5703.29,953
58,1.000000,0,0.00,63.0015,147,109,0.00,0.0000,0.00,0.00,965
59,1.000000,0,0.00,63.3447,141,91,0.00,0.0000,0.00,0.00,978
60,1.000000,0,0.00,64.7583,143,107,0.00,0.0000,0.00,0.00,945
61,1.000000,0,0.00,62.6516,122,85,0.00,0.0000,13705.16,5482.06,932
62,1.000000,0,0.00,64.4944,162,128,0.00,0.0000,8881.12,3552.45,977
63,1.000000,0,0.00,63.8142,154,107,0.00,0.0000,15312.24,6124.89,983
64,1.000000,0,0.00,63.3221,123,79,0.00,0.0000,8112.39,3244.96,945
65,1.000000,0,0.00,62.9298,118,89,0.00,0.0000,0.00,0.00,946
66,1.000000,0,0.00,63.5586,126,70,0.00,0.0000,0.00,0.00,919
67,1.000000,0,0.00,64.7726,181,138,0.00,0.0000,10800.23,4320.09,983
68,1.000000,0,0.00,65.7791,168,116,0.00,0.0000,10553.66,4221.46,929
69,1.000000,0,0.00,65.6140,157,120,0.00,0.0000,8798.84,3519.54,925
70,1.000000,0,0.00,63.9356,133,94,0.00,0.0000,11192.52,4477.01,936
71,1.000000,0,0.00,64.7271,166,111,0.00,0.0000,0.00,0.00,965
72,1.000000,0,0.00,63.1947,118,87,0.00,0.0000,0.00,0.00,952
73,1.000000,0,0.00,63.7864,135,108,0.00,0.0000,11409.28,4563.71,919
